feature,jm_1_2,jm_1_3,jm_1_4,jm_mean,jm_min
blue_M03,0.12108387939178278,0.03225513078930353,0.1240393562780584,0.09245945548638157,0.03225513078930353
EVI_M09,0.07385633074946818,0.1017679463146095,0.1016780119526608,0.09243409633891282,0.07385633074946818
NDVI_tex_ent,0.13777679534952947,0.12556634663890898,0.006300329771633528,0.08988115725335732,0.006300329771633528
VV_minus_VH_db_M09,0.18941607559783757,0.013786774790210954,0.06351071991338686,0.08890452343381179,0.013786774790210954
VH_db_M08,0.04826442698130928,0.1175328848552224,0.0879100854958812,0.08456913244413762,0.04826442698130928
VV_minus_VH_db_autumn_decline,0.22501565604913987,0.00758452769779705,0.017939023953022826,0.08351306923331991,0.00758452769779705
NDMI_M06,0.14661884696912075,0.010242236688356776,0.08700510680693796,0.08128873015480516,0.010242236688356776
LSWI_M03,0.11829412451619459,0.12036085303610577,0.0016050226050439154,0.08008666671911475,0.0016050226050439154
EVI_M08,0.10248551649195714,0.1035903280606838,0.03374273875819789,0.07993952777027961,0.03374273875819789
NDVI_tex_var,0.11167766665451095,0.08673034339356045,0.040609845350819684,0.07967261846629703,0.040609845350819684
NDMI_a0,0.1045725623147773,0.09731467707843167,0.03597407333869329,0.07928710424396741,0.03597407333869329
VV_db_M09,0.05844575652397643,0.08668515292014933,0.09116779834778943,0.0787662359306384,0.05844575652397643
VV_VH_ratio_peak_month,0.004827046675284219,0.2115334742223236,0.01910624650436965,0.07848892246732582,0.004827046675284219
NDMI_peak_month,0.08693465717615867,0.1359629507342588,0.010180944001416892,0.07769285063727811,0.010180944001416892
VV_minus_VH_db_M06,0.15241830347779817,0.045838573616538536,0.03408265502823782,0.07744651070752484,0.03408265502823782
VH_db_a1,0.09054790559484549,0.12531237864449296,0.0155575329394404,0.07713927239292628,0.0155575329394404
EVI_autumn_decline,0.13218204635954134,0.07632804787634884,0.022520646661996047,0.07701024696596208,0.022520646661996047
VH_db_M09,0.09117822774182471,0.051057260171228025,0.08701371598082774,0.07641640129796017,0.051057260171228025
NDMI_a1,0.18613725082407462,0.029483826100141775,0.008626677724707488,0.0747492515496413,0.008626677724707488
nir_M03,0.07318840280270655,0.02987197178153589,0.1206679467137659,0.07457610709933611,0.02987197178153589
NDVI_peak_month,0.1059306945694174,0.10036908197326766,0.016602057140176374,0.07430061122762048,0.016602057140176374
VV_db_M07,0.03428682223833612,0.11820607806357919,0.06978458993564884,0.07409249674585472,0.03428682223833612
VV_minus_VH_db_M08,0.12331790351761174,0.05008262254585949,0.047040135350244094,0.07348022047123844,0.047040135350244094
VV_minus_VH_db_peak_month,0.009007352930119783,0.19195000653200367,0.016050265623015925,0.07233587502837979,0.009007352930119783
NDMI_amp,0.18595346184571482,0.027220223744364613,0.003499215970662828,0.07222430052024742,0.003499215970662828
VH_db_M10,0.023073271347419322,0.07414889104265177,0.11863941718329052,0.0719538598577872,0.023073271347419322
LSWI_peak_month,0.06547174078591755,0.14703119381391683,0.0009119888797932685,0.07113830782654255,0.0009119888797932685
EVI_M07,0.14930461601797695,0.024876122747738982,0.038254667603791814,0.07081180212316925,0.024876122747738982
NDBI_M03,0.09535022222735856,0.1106779202021353,0.004258199534055818,0.07009544732118322,0.004258199534055818
EVI_r2,0.007461126271802954,0.027464803038538488,0.17466270412378537,0.06986287781137561,0.007461126271802954
